country	code	name	postcode	town	address	adr2	lat	lng
Győr-Sopron	HU 221 TH 00087	Vida László	9100	Tét	Széchenyi u. 12.	Széchenyi u. 12. , 9100 , Tét	47,5220747	17,4979093
Győr-Sopron	HU 221 TH 00088	Stróbli Károly	9184	Kunsziget	Győri út 19.	Győri út 19. , 9184 , Kunsziget	47,7368	17,528951
Győr-Sopron	HU 221 TH 00082	Bandi Gábor	9100	Tét	Mátyás Király út 57.	Mátyás Király út 57. , 9100 , Tét	47,5191295	17,5283292
Győr-Sopron	HU 221 TH 00081	Markó Jenő	9133	Rábaszentmiklós	Kossuth u. 11.	Kossuth u. 11. , 9133 , Rábaszentmiklós	47,5393949	17,4160081
Győr-Sopron	HU 221 TH 00080	Bencsik Tamás	9131	Mórichida	Fenyő utca 13.	Fenyő utca 13. , 9131 , Mórichida	47,5205913	17,4264806
Győr-Sopron	HU 221 TH 00079	Horváth Józsefné	9131	Mórichida	Fő u. 152.	Fő u. 152. , 9131 , Mórichida	47,5171377	17,4129699
Győr-Sopron	HU 221 TH 00103	Kollár István	9097	Mezőörs	Fő u. 7.	Fő u. 7. , 9097 , Mezőörs	47,5721355	17,8748403
Győr-Sopron	HU 221 TH 00101	Urszinű István	9012	Győr	Sokorópátkai u. 38.	Sokorópátkai u. 38. , 9012 , Győr	47,611481	17,605058
Győr-Sopron	HU 221 TH 00102	Tóth Sándorné	9184	Kunsziget	Gátőrház u. 1.	Gátőrház u. 1. , 9184 , Kunsziget	47,7459352	17,5201607
Győr-Sopron	HU 221 TH 00089	Kopacsek Antal	9184	Kunsziget	Kossuth tér 8.	Kossuth tér 8. , 9184 , Kunsziget	47,7398703	17,52032
Győr-Sopron	HU 221 TH 00090	Magyar Arnold	9151	Abda	Szent István u. 52.	Szent István u. 52. , 9151 , Abda	47,6906076	17,5453211
Győr-Sopron	HU 221 TH 00091	Nagy József	9184	Kunsziget	Petőfi tér 4.	Petőfi tér 4. , 9184 , Kunsziget	47,7391827	17,5192062
Győr-Sopron	HU 221 TH 00092	Győry Vendel	9062	Kisbajcs	Kossuth u. 42.	Kossuth u. 42. , 9062 , Kisbajcs	47,747133	17,6817983
Győr-Sopron	HU 221 TH 00093	Kungli Szabolcs	9030	Győr	Száva u. 24.	Száva u. 24. , 9030 , Győr	47,727398	17,677321
Győr-Sopron	HU 221 TH 00094	Deák Kamilla	9061	Vámosszabadi	Bajcsy Zsilinszky u. 8.	Bajcsy Zsilinszky u. 8. , 9061 , Vámosszabadi	47,7481959	17,6539613
Győr-Sopron	HU 221 TH 00095	Krániczné Mayer Erika	9011	Győr	hrsz.: 0932/16.	hrsz.: 0932/16. , 9011 , Győr	47,7026352	17,7616131
Győr-Sopron	HU 221 TH 00096	Csapó István	9019	Győr	Gerle u. 21.	Gerle u. 21. , 9019 , Győr	47,6293843	17,5757624
Győr-Sopron	HU 221 TH 00099	Fusz Mihály	9028	Győr	Fehérvári u. 197.	Fehérvári u. 197. , 9028 , Győr	47,670161	17,6818727
Győr-Sopron	HU 221 TH 00100	Skerlanitz Zoltán	9011	Győr	Páskom u. 5.	Páskom u. 5. , 9011 , Győr	47,6998493	17,7437154
Győr-Sopron	HU 221 TH 00097	Szalontay Lászlóné	9081	Győrújbarát	Nagy Lajos u. 18.	Nagy Lajos u. 18. , 9081 , Győrújbarát	47,5915317	17,6684098
Győr-Sopron	HU-221-TH-00038	"Fertődi Zöld Mező Mezőgazdasági
Szövetkezet"	9431	Fertőd	Hrsz 0189/3	Hrsz 0189/3 , 9431 , Fertőd	47,6323404	16,9086457
Győr-Sopron	HU-221-TH-00037	Hegykői Mg Zrt.	9437	Hegykő	Hrsz 024/77	Hrsz 024/77 , 9437 , Hegykő	47,6188466	16,7940292
Győr-Sopron	HU-221-TH-00036	Nagy Ferenc és Nagy Zoltán	9431	Fertőd	Mező utca 11.	Mező utca 11. , 9431 , Fertőd	47,621652	16,896239
Hajdú-Bihar	HU-08-TH-1001	Álmosdi Agrár Kft.	4285	Álmosd	Táncsics u. 22.	Táncsics u. 22. , 4285 , Álmosd	47,4117405	21,9814014
Hajdú-Bihar	HU-08-TH-1002	Agrárgazdaság Kft.	4002	Debrecen	0212/6 hrsz.	0212/6 hrsz. , 4002 , Debrecen	47,5480237	21,7171346
Hajdú-Bihar	HU-08-TH-1003	Szikgát Tej Kft.	4002	Debrecen	Nagy Mihály kert 59.	Nagy Mihály kert 59. , 4002 , Debrecen	47,5036319	21,5847177
Hajdú-Bihar	HU-08-TH-1004	Kovács Zsoltné	4002	Debrecen	Napraforgó u. 3	Napraforgó u. 3 , 4002 , Debrecen	47,5545734	21,543028
Hajdú-Bihar	HU-08-TH-2002	Agrárgazdaság Kft.	4002	Debrecen	35-ös útfél 0212/6 hrsz.	35-ös útfél 0212/6 hrsz. , 4002 , Debrecen	47,5480237	21,7171346
Hajdú-Bihar	HU-08-TH-2003	Szikgát-Tej Kft.	4002	Debrecen	Nagy Mihály kert 59.	Nagy Mihály kert 59. , 4002 , Debrecen	47,5036319	21,5847177
Hajdú-Bihar	HU-08-TH-2001	Álmosdi Agrár Kft.	4285	Álmosd	Táncsics u. 22.	Táncsics u. 22. , 4285 , Álmosd	47,4117405	21,9814014
Hajdú-Bihar	HU-08-TH-2004	Kovács Zsoltné	4002	Debrecen	Napraforgó u. 3.	Napraforgó u. 3. , 4002 , Debrecen	47,5545734	21,543028
Hajdú-Bihar	HU-08-TH 1001	Agro Cow Kft.	4100	Berttyóújfalu	Balogh tanya 0305/17 hrsz	Balogh tanya 0305/17 hrsz , 4100 , Berttyóújfalu	47,2617094	21,4650787
Hajdú-Bihar	HU-08-TH-1010	Új Élet Mg. Szövetkezet	4123	Hencida	Kossuth u. 2.	Kossuth u. 2. , 4123 , Hencida	47,249682	21,6988251
Hajdú-Bihar	HU-08-TH-1002	Bos-Blek Farm Kft. / Ádány József	4100	Berettyóújfalu	Kerekes Gy. U. 24/a	Kerekes Gy. U. 24/a , 4100 , Berettyóújfalu	47,2474396	21,5244961
Hajdú-Bihar	HU-08-TH-1003	Komádi Tehenészet Kft.	4025	Debrecen	Széchenyi u. 13.	Széchenyi u. 13. , 4025 , Debrecen	47,5284007	21,622706
Hajdú-Bihar	HU-08-TH-1004	Váncsodi Rákóczi Gazdaszövetkezet	4119	Váncsod	Kossuth u. 67.	Kossuth u. 67. , 4119 , Váncsod	47,200291	21,641167
Hajdú-Bihar	HU-08-TH-1009	Agroberek Zrt.	4116	Berekböszörmény	Köztársaság tér 18.	Köztársaság tér 18. , 4116 , Berekböszörmény	47,0633401	21,681969
Hajdú-Bihar	HU-08-TH-1007	Hajnal 99 Kft.	4100	Berettyóújfalu	Morotva u. 23.	Morotva u. 23. , 4100 , Berettyóújfalu	47,2012689	21,532966
Hajdú-Bihar	HU-08-TH-1008	Hobvill Kft.	4135	Körösszegapáti	Kossuth u. 79.	Kossuth u. 79. , 4135 , Körösszegapáti	47,037769	21,6359649
Hajdú-Bihar	HU-08-TH-1006	Takács Imre	4100	Berettyóújfalu	Aradi u. 1.	Aradi u. 1. , 4100 , Berettyóújfalu	47,1955933	21,5406725
Hajdú-Bihar	HU-08-TH-1005	Csabai Lászlóné	4144	Darvas	Kinizsi Pál u. 7.	Kinizsi Pál u. 7. , 4144 , Darvas	47,1050242	21,3336671
Hajdú-Bihar	HU-08-TH-1011	Harsányi Márton	4141	Furta	Acsás tanya	Acsás tanya , 4141 , Furta	47,1194446	21,5001673
Hajdú-Bihar	HU-08-TH-2001	Álmosdi Agrár Kft.	4285	Álmosd	Táncsics u. 22.	Táncsics u. 22. , 4285 , Álmosd	47,4117405	21,9814014
Hajdú-Bihar	HU-08-TH-2002	Agrárgazdaság Kft.	4002	Debrecen	35-ös út 0212/6 hrsz.	35-ös út 0212/6 hrsz. , 4002 , Debrecen	47,5316049	21,6273124
Hajdú-Bihar	HU-08-TH-2003	Szigkát Tej Kft.	4002	Debrecen	Nagy Mihály kert 59.	Nagy Mihály kert 59. , 4002 , Debrecen	47,5036319	21,5847177
Hajdú-Bihar	HU-08-TH-2004	Kovács Zsoltné	4002	Debrecen	Napraforgó u. 3.	Napraforgó u. 3. , 4002 , Debrecen	47,5545734	21,543028
Hajdú-Bihar	HU-08-TH-3001	Kasz Farm Term. Kft.	4130	Derecske	Köztársaság u. 114	Köztársaság u. 114 , 4130 , Derecske	47,35258	21,569737
Hajdú-Bihar	HU-08-TH-3002	Dercske Petőfi Mg. Kft.	4133	Konyár	Gáborjáni útfél 0152 hrsz.	Gáborjáni útfél 0152 hrsz. , 4133 , Konyár	47,3160976	21,6682617
Hajdú-Bihar	HU-08-TH-3003	Berettyómenti Zrt.	4124	Esztár	külterület hrsz. 059/5, 059/6, 069/1	külterület hrsz. 059/5, 059/6, 069/1 , 4124 , Esztár	47,2927317	21,7613295
Hajdú-Bihar	HU-08-TH-3004	Kösely Zrt.	4200	Hajdúszoboszló	külterület hrsz. 0556, 0639/31	külterület hrsz. 0556, 0639/31 , 4200 , Hajdúszoboszló	47,4521424	21,3156968
Hajdú-Bihar	HU-08-TH-3005	Hajdúföld-Agrárgazdaság Kft.	4200	Hajdúszoboszló	Kabai útfél hrsz: 0261/1, 0261/3	Kabai útfél hrsz: 0261/1, 0261/3 , 4200 , Hajdúszoboszló	47,4521424	21,3156968
Hajdú-Bihar	HU-08-TH-3007	"Hajdúszováti Szarvasmarha Telep
Hasznosító Kft."	4212	Hajdúszovát	Földesi útfél hrsz. 022.	Földesi útfél hrsz. 022. , 4212 , Hajdúszovát	47,3737562	21,4546832
Hajdú-Bihar	HU-08-TH-3008	Nagyhegyesi Állattenyésztő Kft.	4064	Nagyhegyes	külterület hrsz: 0194	külterület hrsz: 0194 , 4064 , Nagyhegyes	47,533843	21,317926
Hajdú-Bihar	HU-08-TH-3009	"Pocsaj termelő Szolgáltató és
Értékesítő Szövetkezet"	4125	Pocsaj	Martos Tanya hrsz: 089/5	Martos Tanya hrsz: 089/5 , 4125 , Pocsaj	47,2851817	21,8122198
Hajdú-Bihar	HU-08-TH-3010	Vadas Sándor	4125	Pocsaj	Makkos Major hrsz:0237/16	Makkos Major hrsz:0237/16 , 4125 , Pocsaj	47,2851817	21,8122198
Hajdú-Bihar	HU-08-TH-3011	"Nagisz Tej Tejtermelő Kereskedelmi
és Szolgáltató Kft."	4181	Nádudvar	Halom Zug Tanya hrsz: 01058/92	Halom Zug Tanya hrsz: 01058/92 , 4181 , Nádudvar	47,1661672	8,5154946
Hajdú-Bihar	HU-08-TH-3012	Hajdúsági Tej Szolgáltató Kft.	4271	Mikepércs	Hrsz: 05/13, 05/27,	Hrsz: 05/13, 05/27, , 4271 , Mikepércs	47,4406335	21,6366773
Hajdú-Bihar	HU-08-TH-6006	"Servet-2000 Állattenyésztő
Kereskedelmi és Szolgáltató Kft."	4171	Sárrétudvardi	Külterület, hrsz:  0116/3	Külterület, hrsz:  0116/3 , 4171 , Sárrétudvardi	47,2406806	21,1866058
Hajdú-Bihar	HU-08-TH-6001	Földesi Rákóczi Mg Kft.	4177	Földes	Tehenészeti telep 0368/1	Tehenészeti telep 0368/1 , 4177 , Földes	47,3027632	21,398777
Hajdú-Bihar	HU-08-TH-6002	Bárándi Mezőgazdasági Szövetkezet	4161	Báránd	Erdős tanya hrsz: 0210	Erdős tanya hrsz: 0210 , 4161 , Báránd	47,2931945	21,23763
Hajdú-Bihar	HU-08-TH-6008	Kösely Mezőgazdasági Zrt.	4162	Szerep-Hosszúhát	Hrsz: 0118	Hrsz: 0118 , 4162 , Szerep-Hosszúhát	47,233978	21,098755
Hajdú-Bihar	HU-08-TH-6003	Biharnagybajom Dózsa Agrár Zrt.	4172	Bihatnagybajom	Porosköz 0307/1	Porosköz 0307/1 , 4172 , Bihatnagybajom	47,4600996	18,927897
Hajdú-Bihar	HU-08-TH-6010	Szabó Lajos Tamás	4171	Sárrétudvardi	Külterület 095/23 hrsz.	Külterület 095/23 hrsz. , 4171 , Sárrétudvardi	47,2406806	21,1866058
Hajdú-Bihar	HU-08-TH-6009	ZM Nagisz Kft.	4150	Püspökladány	Szerep-Középér Major 0182/4 hrsz.	Szerep-Középér Major 0182/4 hrsz. , 4150 , Püspökladány	47,2278774	21,1407795
Hajdú-Bihar	HU-08-TH-6011	Kiss Kálmán Márton	4171	Sárrétudvardi	Esztero major 042/3	Esztero major 042/3 , 4171 , Sárrétudvardi	47,2441389	21,1983215
Hajdú-Bihar	HU-08-TH-6012	Mile Jenő	4163	Szerep	Keményi út 453/2 hrsz.	Keményi út 453/2 hrsz. , 4163 , Szerep	47,2258132	21,1366243
Hajdú-Bihar	HU-08-TH-6004	Ezüstkalász 2000 Kft.	4147	Bihartorda	Hrsz: 0208	Hrsz: 0208 , 4147 , Bihartorda	47,215994	21,3526252
Hajdú-Bihar	HU-08-TH-4001	Tóth József	4071	Hortobágy	Dinnyés Tanya 0421/1 hrsz.	Dinnyés Tanya 0421/1 hrsz. , 4071 , Hortobágy	47,5868751	21,1560332
Heves	HU-312-TH-001	Agrocentina Kft.	3385	Tiszanána	Fő u. 203	Fő u. 203 , 3385 , Tiszanána	47,5544439	20,531423
Heves	HU-312-TH-007	Gödollői Tangazdaság	2173	Kartal	Bartók Béla u. 2-10.	Bartók Béla u. 2-10. , 2173 , Kartal	47,662569	19,521578
Heves	HU-312-TH-002	Besenyőtelki Agrár Zrt.	3373	Besenyőtelek	Szabadság u. 11	Szabadság u. 11 , 3373 , Besenyőtelek	47,6990535	20,433451
Heves	HU-312-TH-008	Morvai Zsolt	3350	Kál	Fő út alsó 107	Fő út alsó 107 , 3350 , Kál	47,7267345	20,2539476
Heves	HU-312-TH-003	Csécsei János	3294	Tarnaörs	Rózsa u. 7.	Rózsa u. 7. , 3294 , Tarnaörs	47,601057	20,056104
Heves	HU-312-TH-009	Multiton	3531	Miskolc	Vászonfehérítő u. 62.	Vászonfehérítő u. 62. , 3531 , Miskolc	48,1020897	20,7558457
Heves	HU-312-TH-004	Erdőtelek 2000 Agrár Kft.	3358	Erdőtelek	Fő u. 215	Fő u. 215 , 3358 , Erdőtelek	47,6964282	20,3103732
Heves	HU-312-TH-010	Pély Tiszatáj Agrár Zrt.	3381	Pély	Fő u. 163	Fő u. 163 , 3381 , Pély	47,4878344	20,3420507
Heves	HU-312-TH-005	Füzesabomyi Agrár Zrt.	3390	Füzesabony	Zrinyi u. 32.	Zrinyi u. 32. , 3390 , Füzesabony	47,7433592	20,420589
Heves	HU-312-TH-011	Tarna Farm 2004 Kft.	3296	Zaránk	Kossuth u. 6.	Kossuth u. 6. , 3296 , Zaránk	47,643869	20,104027
Heves	HU-312-TH-006	GAK Nonprofit Közhasznú Kft.	3103	Gödöllő	Páter K. u. 1.	Páter K. u. 1. , 3103 , Gödöllő	47,5923813	19,3616034
"Jász-Nagykun-
Szolnok"	HU-322-TH-00001	Molnár Béla Sándor	5440	Kunszentmárton	Lénia u. 2.	Lénia u. 2. , 5440 , Kunszentmárton	46,8461084	20,2552798
"Jász-Nagykun-
Szolnok"	HU-322-TH-00002	Petrik Ferenc	5052	Újszász	0148/41	0148/41 , 5052 , Újszász	47,273465	20,0392895
"Jász-Nagykun-
Szolnok"	HU-322-TH-00003	Újszászi Antalné	5440	Kunszentmárton	Zöldmező u. 3	Zöldmező u. 3 , 5440 , Kunszentmárton	46,845947	20,2534547
"Jász-Nagykun-
Szolnok"	HU-322-TH-00004	Molnár Béla Sándor	5440	Kunszentmárton	Lénia u. 2.	Lénia u. 2. , 5440 , Kunszentmárton	46,8461084	20,2552798
"Jász-Nagykun-
Szolnok"	HU-322-TH-00005	Középtiszai Mezőgazdasági Zrt.	5420	Túrkeve	0363/23	0363/23 , 5420 , Túrkeve	47,0989193	20,7075322
"Jász-Nagykun-
Szolnok"	HU-322-TH-00006	Agrofríz Mezőgazdasági Termelő Zrt.	5400	Mezőtúr	352 hrsz	352 hrsz , 5400 , Mezőtúr	46,9794915	20,5871434
"Jász-Nagykun-
Szolnok"	HU-322-TH-00007	"Petrobelli Farm Mezőgazdasági
Termelő és Kereskedelmi Kft."	5141	Jásztelek	Pusztamizse 0175/28	Pusztamizse 0175/28 , 5141 , Jásztelek	47,4624058	20,0169056
"Jász-Nagykun-
Szolnok"	HU-322-TH-00008	"Kossuth 2006 Mezőgazdasági
Termelő Zrt."	5123	Járokszállás	Béke Központ II. telep	Béke Központ II. telep , 5123 , Járokszállás	47,637663	19,9436925
"Jász-Nagykun-
Szolnok"	HU-322-TH-00009	"Jászberényi Kossuth Mezőgazdasági
Élelmiszeripari és Kereskedelmi Zrt."	5100	Jászberény	Külterület 0326/4 hrsz.	Külterület 0326/4 hrsz. , 5100 , Jászberény	47,4672749	19,9252299
"Jász-Nagykun-
Szolnok"	HU-322-TH-00010	Jászapáti 2000 Mezőgazdasági Zrt.	5130	Jászapáti	I. Központ 0245/10 hrsz	I. Központ 0245/10 hrsz , 5130 , Jászapáti	47,5153938	20,1380904
"Jász-Nagykun-
Szolnok"	HU-322-TH-00011	"Jászkiséri Laktored Termelő,
Forgalmazó és Szolgáltató Kft."	5137	Jászkisér	Tanya 3.	Tanya 3. , 5137 , Jászkisér	47,462729	20,2317175
"Jász-Nagykun-
Szolnok"	HU-322-TH-00012	Alattyáni Tejtermelő Kft.	5142	Alattyán	089/16 hrsz	089/16 hrsz , 5142 , Alattyán	47,4317413	20,0649784
"Jász-Nagykun-
Szolnok"	HU-322-TH-00013	"Szellőhátfarm Kereskedelmi
Tanácsadó Kft."	5137	Jászkisér	Szellőhát tanya 077/28 hrsz	Szellőhát tanya 077/28 hrsz , 5137 , Jászkisér	47,456383	20,214426
"Jász-Nagykun-
Szolnok"	HU-322-TH-00014	Gabona és Lakto Farm Kft.	5136	Jászszentandrás	Haladás út 1/2	Haladás út 1/2 , 5136 , Jászszentandrás	47,5814479	20,1805694
"Jász-Nagykun-
Szolnok"	HU-322-TH-00015	"Tarnamenti 2000 Mezőgazdasági
Termelő Szolgáltató és Kereskedelmi
Kft."	5122	Jászdózsa	031 hrsz	031 hrsz , 5122 , Jászdózsa	47,5592626	20,0376391
"Jász-Nagykun-
Szolnok"	HU-322-TH-00016	"Bosmilk Szarvasmarhatenyésztő
Növénytermesztő és Szolgáltató Kft."	5121	Jászjákóhalma	100-as major 010/9 hrsz.	100-as major 010/9 hrsz. , 5121 , Jászjákóhalma	47,5183347	20,0378899
"Jász-Nagykun-
Szolnok"	HU-322-TH-00017	"Agro Lehel Mezőgazdasági
Kereskedelmi szolgáltató Kft."	5100	Jászberény	Felsőmuszály tanya 9.	Felsőmuszály tanya 9. , 5100 , Jászberény	47,514262	19,8964779
"Jász-Nagykun-
Szolnok"	HU-322-TH-00018	"Jász-Föld Mezőgazdasági Szolgáltató
Zrt."	5055	Jászladány	Újszászi út 0142/16	Újszászi út 0142/16 , 5055 , Jászladány	47,3600593	20,1536393
"Jász-Nagykun-
Szolnok"	HU-322-TH-00019	Tirus Mezőgazdasági Zrt.	5310	Kisújszállás	Márialaka major 0644/8 hrsz	Márialaka major 0644/8 hrsz , 5310 , Kisújszállás	47,17371	20,874506
"Jász-Nagykun-
Szolnok"	HU-322-TH-00020	"Kenderes 2006 Mezőgazdasági
Termelő és Szolgáltató Kft."	5331	Kenderes	II. kerület 0249/1	II. kerület 0249/1 , 5331 , Kenderes	47,5125847	19,0325671
"Jász-Nagykun-
Szolnok"	HU-322-TH-00021	Kunság Népe Mezőgazdasági Zrt.	5340	Kunhegyes	Tiszagyendai út 0839/17 hrsz.	Tiszagyendai út 0839/17 hrsz. , 5340 , Kunhegyes	47,368978	20,614063
"Jász-Nagykun-
Szolnok"	HU-322-TH-00022	Szopkó János	5300	Karcag	Tanya 01915/1 hrsz	Tanya 01915/1 hrsz , 5300 , Karcag	47,3148629	20,9196518
"Jász-Nagykun-
Szolnok"	HU-322-TH-00023	Nagykun 2000 Mezőgazdasági Zrt.	5310	Kisújszállás	0945/9 hrsz	0945/9 hrsz , 5310 , Kisújszállás	47,1928912	20,7485712
"Jász-Nagykun-
Szolnok"	HU-322-TH-00024	"Agroff Mezőgazdasági Termelő
Értékesítő és Szolgáltató Kft."	5234	Tiszaroff	Árkus major	Árkus major , 5234 , Tiszaroff	47,398004	20,4384489
"Jász-Nagykun-
Szolnok"	HU-322-TH-00025	Kollányi Mezőgazdasági Kft.	5362	Tiszaörs	0132/5 hrsz	0132/5 hrsz , 5362 , Tiszaörs	47,492294	20,8395781
"Jász-Nagykun-
Szolnok"	HU-322-TH-00026	Kunmadarasi Mezőgazdasági Kft.	5321	Kunmadaras	Csikó hodály 0528/29 0528/27 hrsz	Csikó hodály 0528/29 0528/27 hrsz , 5321 , Kunmadaras	47,4261568	20,7949978
"Jász-Nagykun-
Szolnok"	HU-322-TH-00027	Karcagi Cserhát Kft.	5300	Karcag	0358/3 hrsz	0358/3 hrsz , 5300 , Karcag	47,3125907	20,8702513
"Jász-Nagykun-
Szolnok"	HU-322-TH-00028	Belán Alcsired Kft.	5400	Mezőtúr	Felsőrészivízköz 305	Felsőrészivízköz 305 , 5400 , Mezőtúr	46,9929168	20,6876903
"Jász-Nagykun-
Szolnok"	HU-322-TH-00029	Kunhalom Agrária kft.	5231	"Fegyvernek
Szapárfalu"	082/10 hrsz	082/10 hrsz , 5231 , Fegyvernek Szapárfalu	47,2314409	20,526004
"Jász-Nagykun-
Szolnok"	HU-322-TH-00030	Új Élet Mezőgazdasági Szövetkezet	5222	Örvényes	Kepich tanya 062/3 hrsz	Kepich tanya 062/3 hrsz , 5222 , Örvényes	46,9141285	17,8188445
"Jász-Nagykun-
Szolnok"	HU-322-TH-00031	Kovács Judit	5083	Kengyel	Kossuth út 47.	Kossuth út 47. , 5083 , Kengyel	47,0845778	20,33131
"Jász-Nagykun-
Szolnok"	HU-322-TH-00032	Stummer Sándor	5083	Kengyel	Zrinyi u. 2.	Zrinyi u. 2. , 5083 , Kengyel	47,0792701	20,3317532
"Jász-Nagykun-
Szolnok"	HU-322-TH-00033	Kádár Miklósné	5082	Tiszatenyő	Ilona major 031/15 hrsz	Ilona major 031/15 hrsz , 5082 , Tiszatenyő	47,1382108	20,3770865
"Jász-Nagykun-
Szolnok"	HU-322-TH-00034	Kovács Miklós	5083	Kengyel	Bem Apó telep 176	Bem Apó telep 176 , 5083 , Kengyel	47,0705381	20,3727168
"Jász-Nagykun-
Szolnok"	HU-322-TH-00035	"Palotási Mezőgazdasági Termelő és
Szolgáltató Zrt."	5071	Besenyszög	Tessedik Sámuel u.2.sz.	Tessedik Sámuel u.2.sz. , 5071 , Besenyszög	47,296745	20,2582271
"Jász-Nagykun-
Szolnok"	HU-322-TH-00037	"Törökszentmiklósi Mezőgazdasági
Zrt."	5310	Kisújszállás	Csorba tehenészeti telep 01224/4	Csorba tehenészeti telep 01224/4 , 5310 , Kisújszállás	47,215504	20,7571333
"Jász-Nagykun-
Szolnok"	HU-322-TH-00038	"Nagykörűi Haladás Mezőgazdasági
Zrt."	5065	Nagykörű	Soványdűlő major 085/1 hrsz	Soványdűlő major 085/1 hrsz , 5065 , Nagykörű	47,2817916	20,4370392
"Jász-Nagykun-
Szolnok"	HU-322-TH-00039	Alcsiszigeti Mezőgazdasági Zrt.	5453	Mezőhék	Táncsics major 03/11 hrsz.	Táncsics major 03/11 hrsz. , 5453 , Mezőhék	47,002691	20,456398
"Jász-Nagykun-
Szolnok"	HU-322-TH-00040	Italiagro Kft.	5400	Mezőtúr	Földvári út 82.	Földvári út 82. , 5400 , Mezőtúr	47,002194	20,597541
"Komárom-
Esztergom"	HU-212-TH-00005	Szadai Zoltán	2859	Vérteskéthely	Kossuth u.23.	Kossuth u.23. , 2859 , Vérteskéthely	47,4861354	18,0780038
"Komárom-
Esztergom"	HU-212-TH-00107	Csabai Piroska	2941	Ács	Csabai tanya	Csabai tanya , 2941 , Ács	47,7146366	18,0358581
"Komárom-
Esztergom"	HU-212-TH-00108	Gucsi Végh László	2921	Komárom	Kossuth u. 25.	Kossuth u. 25. , 2921 , Komárom	47,732037	18,168933
"Komárom-
Esztergom"	HU-212-TH-00110	Gucsi Végh Viktor	2921	Komárom	Lombos u. 7.	Lombos u. 7. , 2921 , Komárom	47,7304465	18,1793974
"Komárom-
Esztergom"	HU-212-TH-00109	László Ádám Ferenc	2900	Komárom	Hétvezér u. 14.	Hétvezér u. 14. , 2900 , Komárom	47,7438422	18,1033
"Komárom-
Esztergom"	HU-212-TH-00304	Deák Györgyné	2855	Bokod	Száva utca 45.	Száva utca 45. , 2855 , Bokod	47,493103	18,23662
"Komárom-
Esztergom"	HU-212-TH-00305	Kohut Mihály	2834	Tardos	Alkotmány utca	Alkotmány utca , 2834 , Tardos	47,663584	18,440661
"Komárom-
Esztergom"	HU-212-TH-00306	Zámbó Péter	2899	Naszály	Rákóczi utca 97.	Rákóczi utca 97. , 2899 , Naszály	47,6998677	18,2612327
"Komárom-
Esztergom"	HU-212-TH-00307	Szakács Zsolt	2890	Tata	Naszályi tanya 15859	Naszályi tanya 15859 , 2890 , Tata	47,6621749	18,2937139
"Komárom-
Esztergom"	HU-212-TH-00308	Számvéber László	2836	Baj	Kossuth u. 1.	Kossuth u. 1. , 2836 , Baj	47,646872	18,365753
"Komárom-
Esztergom"	HU-212-TH-00310	Vastag Gusztáv	2899	Naszály	Zrinyi Miklós u. 12	Zrinyi Miklós u. 12 , 2899 , Naszály	47,704371	18,257781
"Komárom-
Esztergom"	HU-212-TH-00311	Tokár István	2899	Naszály	Rákóczi Ferenc utca 193.	Rákóczi Ferenc utca 193. , 2899 , Naszály	47,694313	18,268057
"Komárom-
Esztergom"	HU-212-TH-00312	Tokár Istvánné	2899	Naszály	Rákóczi Ferenc utca 193.	Rákóczi Ferenc utca 193. , 2899 , Naszály	47,694313	18,268057
"Komárom-
Esztergom"	HU-212-TH-00313	Fodor Ferenc	2890	Tata	Erdei Ferenc utca 8.	Erdei Ferenc utca 8. , 2890 , Tata	47,646915	18,301422
"Komárom-
Esztergom"	HU-212-TH-00314	Elekes András Attila	2899	Naszály	Rákóczi Ferenc utca 92.	Rákóczi Ferenc utca 92. , 2899 , Naszály	47,701214	18,260334
"Komárom-
Esztergom"	HU-212-TH-00315	Bundschuh Attila József	2833	Vértestolna	Petőfi Sándor utca 75	Petőfi Sándor utca 75 , 2833 , Vértestolna	47,6266454	18,4558141
"Komárom-
Esztergom"	HU-212-TH-00316	Kolek Ákos	2833	Vértesalom	Hrsz. 1077/1	Hrsz. 1077/1 , 2833 , Vértesalom		
"Komárom-
Esztergom"	HU-212-TH-00317	Kávai Mónika	2831	Tarján	Hrsz. 0221/9	Hrsz. 0221/9 , 2831 , Tarján	47,6001782	18,5145091
"Komárom-
Esztergom"	HU-212-TH-00318	Balog Sándorné	2800	Tatabánya	Petőfi u. 17.	Petőfi u. 17. , 2800 , Tatabánya	47,595242	18,365914
"Komárom-
Esztergom"	HU-212-TH-00319	Dávid Józsefné	2899	Naszály	Hrsz.1002	Hrsz.1002 , 2899 , Naszály	47,702487	18,258383
"Komárom-
Esztergom"	HU-212-TH-00320	Magyar Zoltán	2854	Dad	Fő u. 20	Fő u. 20 , 2854 , Dad	47,5185194	18,2284409
"Komárom-
Esztergom"	HU-212-TH-00101	Solum Mg. Zrt.	2900	Komárom	Herkálypuszta 093/7, 093/8 hrsz	Herkálypuszta 093/7, 093/8 hrsz , 2900 , Komárom	47,7390852	18,1267006
"Komárom-
Esztergom"	HU-212-TH-00102	Mocsai Búzakalász Szövetkezet	2911	Mocsa	0271/16	0271/16 , 2911 , Mocsa	39,0706259	-94,5906336
"Komárom-
Esztergom"	HU-212-TH-00103	Szíjj Dénes	2921	Komárom	Kossuth Lajos u. 100	Kossuth Lajos u. 100 , 2921 , Komárom	47,727627	18,169753
