code;name;street;city;postalcode;lat;lng
DK 7162 EF;Lemvig Centralkøkken;Nygade 14;Lemvig;7620;56.5464160;8.3113400
DK 7163 EF;SP Catering ApS;Farverland 4, st;Glostrup;2600;55.6812000;12.3835080
DK 7164 EF;ESPERIENZE Gianluca Barbisan;Middelfartvej 63H;Vissenbjerg;5492;55.3952400;10.1100200
DK 7165 EF;Dagtilbud Jerne-Spangsbjerg - Afd. Bydelens Børnehus;Stengårdsvej 313;Esbjerg;6705;55.4852490;8.4915280
DK 7166 EF;Aars Rådhus, Vesthimmerlands kommune;Vestre Boulevard 7;Aars;9600;56.7992630;9.5053790
DK 7167 EF;AAU Niels Bohrs Vej Esbjerg /Jespers torvekøkken;Niels Bohrs Vej 8;Esbjerg;6700;55.4912520;8.4460190
DK 7168 EF;Kotra Logistics Denmark A/S;Hermesvej 14;Padborg;6330;54.8253390;9.3381580
DK 7169 EF;Præstø Multicenter;Rosagervej 37;Præstø;4720;55.1162870;12.0464010
DK 7170 EF;Green Goddess ApS;Bøgekildevej 30N, R, P;Hasselager;8361;56.1034730;10.0836900
DK 7171 EF;Compass Group DK A/S 669410, Produktionskøkken;Avedøreholmen 96;Hvidovre;2650;55.6063720;12.4666490
DK 7172 EF;Compass Group DK A/S 669411 , FOOD & CO - Frokost køkken;Avedøreholmen 96;Hvidovre;2650;55.6063720;12.4666490
DK 7173 EF;Banh Mi Bandits Køkken Sintrupvej;Sintrupvej 71D;Brabrand;8220;56.1653920;10.0956310
DK 7174 EF;Taabbel Frost;Hamborgvej 2;Hanstholm;7730;57.1151220;8.6404330
DK 7175 EF;Det Sunde Køkken, Lyngby ApS;Lyngby Hovedgade 76;Kongens Lyngby;2800;55.7692530;12.5049360
DK 7176 EF;Maarager Gårdbutik (Ægpakkeri);Lyngby Torp 60;Løkken;9480;57.4048700;9.7768300
DK 7177 EF;Carbis Convenience World ApS;Kløvervej 71;Haderslev;6100;55.2359160;9.4988880
DK 7177 EF;CarBis Convenience Food ApS;Kløvervej 71;Haderslev;6100;55.2359160;9.4988880
DK 7178 EF;AB CATERING KØBENHAVN A/S;Ventrupvej 18A;Greve;2670;55.5928943;12.2619643
DK 7179 EF;Slagterens Gårdbutik, Slagteri;Gl. Viborgvej 86;Aalestrup;9620;56.6575960;9.5110210
DK 7180 EF;Organic Market Lager;Roskildevej 17;Havdrup;4622;55.5556870;12.1496420
DK 7181 EF;Rygeosten ApS;Industrivænget 14;Vemmelev;4241;55.3632610;11.2411560
DK 7182 EF;Ume Lager;Kirstinehøj 17;Kastrup;2770;55.6147940;12.6161910
DK 7183 EF;MAGNATUM APS;Nørre Farimagsgade 35, kl;København;1364;55.6833456;12.5664184
DK 7184 EF;Messecenter Herning, Hovedkøkkenet;Vardevej 1, 1;Herning;7400;56.1174793;8.9467726
DK 7185 EF;Jyske Bank Boxen;Kaj Zartows Vej 7;Herning;7400;56.1182060;8.9528800
DK 7186 EF;Loop kantiner;Bregnerødvej 124;Birkerød;3460;55.8391320;12.4051550
DK 7188 EF;BHS Logistics A/S;Egedesvej 40;Køge;4600;55.5106630;12.1562460
DK 7189 EF;Moughal Trading ApS;Mårkærvej 5;Taastrup;2630;55.6587840;12.2915850
DK 7190 EF;THAIFOOD IMPORT ApS;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 7191 EF;MARLI foods ApS;Herlev Hovedgade 102, st mf;Herlev;2730;55.7227400;12.4424790
DK 7192 EF;VKS.Aps Vildtkøkken.dk;Industrivej 24K;Slangerup;3550;55.8477830;12.1908580
DK 7193 EF;FS DK ApS;Hammerholmen 43B;Hvidovre;2650;55.6066020;12.4832450
DK 7194 EF;Johannesgården, Centralkøkken;Fuglsang Allé 103;Brønshøj;2700;55.6977190;12.4957780
DK 7195 EF;Copenhagen Dockside;Sundkrogskaj 17;København;2100;55.7124920;12.5904780
DK 7196 EF;Ambar Food Produktion;Bindeledet 16;Bagsværd;2880;55.7624290;12.4542430
DK 7197 EF;Chr. Hansen A/S, Application & Technology Center;Bøge Alle 10-12;Hørsholm;2970;55.8761745;12.4881025
DK 7198 EF;Hospitalsbyen, servicehuset, Produktionskøkken;Hospitalsbyen 22;Gistrup;9260;57.0133660;10.0021920
DK 7199 EF;OLE LARSEN TRANSPORT A/S;Greve Main 36;Greve;2670;55.5836210;12.2467760
DK 7200 EF;DSV Horsens v/ISS FACILITY SERVICES A/S;Mossvej 29;Horsens;8700;55.8851230;9.7509830
DK 7201 EF;LUva ApS;Værkstedvej 67, kld.;Valby;2500;55.6527970;12.5067770
DK 7202 EF;Baglokalet;Sundbyvestervej 60;København;2300;55.6463090;12.5989500
DK 7203 EF;Green Cretan ApS;Blomstervej 44;Tilst;8381;56.1849000;10.1364910
DK 7203 EF;Simply Pure;Bådehavnsgade 48;København;2450;55.6392340;12.5398250
DK 7204 EF;Jobigen Viborg, Kantine;Nørremarksvej 17;Viborg;8800;56.4747290;9.4007220
DK 7205 EF;HYTTELS RØGERI A/S;Rømøvej 2;Hjørring;9800;57.4510610;10.0193730
DK 7206 EF;Børnehuset Molevitten;Mallinggårdsvej 4;Malling;8340;56.0427810;10.2055080
DK 7207 EF;Deli Deluxe v/Poul Bilde Nielsen;Eskebæk Plads 6;Skanderborg;8660;56.0358930;9.9047840
DK 7208 EF;Bofællesskabet Inge Marie;Skansen 1;Ringsted;4100;55.4504990;11.8112670
DK 7209 EF;Fuli ApS;Gummersmarkvej 7A;Bjæverskov;4632;55.4516480;11.9983330
DK 7210 EF;HANEGAL A/S Syd;Niels Bohrs Vej 5;Haderslev;6100;55.2652940;9.5000930
DK 7211 EF;Aabenraa Slagteren ApS;Søndergade 9B;Aabenraa;6200;55.0416060;9.4194330
DK 7212 EF;Arla Foods Amba Hobro Mejericenter;Skivevej 43;Hobro;9500;56.6346980;9.7774200
DK 7213 EF;CENTRALRØGERIET A/S;Tingbjergvej 5;Bjæverskov;4632;55.4552230;12.0128280
DK 7215 EF;Den Bornholmske Gårdbutiks Leverandører;Bjergebakkevejen 2;Rønne;3700;55.1190060;14.8271160
DK 7217 EF;Frederiks Køkken;Islevbrovej 54;Rødovre;2610;55.7048890;12.4411380
DK 7218 EF;Neqi A/S, Slagteri;Fiskervej B 99, Postboks 69;Narsaq;3921;60.9127453;-46.0452698
DK 7220 EF;Jysk seafood , Engros;Peter Kaads Vej 2;Sønderborg;6400;54.9255750;9.8519850
DK 7221 EF;Best Transport Danmark ApS;Rugvænget 56;Taastrup;2630;55.6495740;12.2840090
DK 7222 EF;Varde Laks A/S;Snedkervej 2;Varde;6800;55.6071740;8.4985030
DK 7223 EF;WFS Cargocenter;Kystvejen 32;Kastrup;2770;55.6187550;12.6730230
DK 7224 EF;JP Dynasty ApS;Slagtehusgade 40, 1;København;1715;55.6690424;12.5604129
DK 7225 EF;Gastro 13 ApS;Ågade 32;Engesvang;7442;56.1661580;9.3471300
DK 7226 EF;Mejeriet ved fjorden;Sjoltevej 25;Tappernøje;4733;55.1665660;12.0259570
DK 7227 EF;Forenede Care A/S, Langagergård Plejecenter, Køkken;Karlslunde Parkvej 33, st.;Karlslunde;2690;55.5658240;12.2657990
DK 7228 EF;Far Sea Aps;Sløjfen 4, 4 tv;Frederiksberg;2000;55.6791720;12.5127250
DK 7229 EF;Norlin Wagyu ApS;Jenslevvej 50;Kirke Hyllinge;4070;55.6857240;11.8889650
DK 7231 EF;PENSIONATET KAMAGER;Brønderslev Alle 21;Kastrup;2770;55.6179450;12.6107460
DK 7232 EF;CHEF - MAD TIL DØREN ApS;Krakasvej 17;Hillerød;3400;55.9302080;12.2669860
DK 7234 EF;FGU Østjylland, Ryomgård;Vestergade 67;Ryomgård;8550;56.3818370;10.4901800
DK 7235 EF;OLE LARSEN TRANSPORT A/S;Holkebjergvej 100;Odense;5250;55.3594060;10.3309740
DK 7236 EF;BRDR. KJÆR ApS IMPORT & EXPORT, Stade 2008;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 7237 EF;Omfaun Landbrug, Ægpakkeri;Slotsgade 6;Dronninglund;9330;57.1582990;10.2983600
DK 7238 EF;Brodamgaard ægpakkeri;Brodam 5;Vodskov;9310;57.0778250;10.1345000
DK 7239 EF;Einar Christensens Fiskerøgeri;Pakkerivej 16;Aarhus;8000;56.1654930;10.2197480
DK 7240 EF;Æggepakkeriet Kiku;Næssundvej 488;Karby;7960;56.7521470;8.5515890
DK 7242 EF;Rønhøjgaard, Engros salg;Gunderupvej 26;Farsø;9640;56.8134160;9.2798550
DK 7243 EF;BJERREFISK A/S;Gyldendalsvej 4;Sæby;9300;57.3179930;10.4920600
DK 7243 EF;DAVA Foods Denmark A/S;Glerupvej 5;Hadsund;9560;56.7432450;10.0924530
DK 7244 EF;Meyers Contract Catering, BIF;Gammel Køge Landevej 43;Valby;2500;55.6584380;12.5147340
DK 7245 EF;Nøvling Gårdbutik;Blüchersvej 2;Vildbjerg;7480;56.1918150;8.8249560
DK 7246 EF;HG264 Signet;Park Alle 19;Hirtshals;9850;57.5774290;9.9672880
DK 7249 EF;Boys Import;Rosbjergvej 22R;Brabrand;8220;56.1553740;10.0650570
DK 7250 EF;Scandic Salmon Moeskjærvej;Moeskjærvej 2;Lemvig;7620;56.5615900;8.3419950
DK 7251 EF;Takryma;Vibevej 30;Ringsted;4100;55.4419010;11.8059550
DK 7252 EF;Interfood;Krogsgårdsvej 6;Kjellerup;8620;56.3211730;9.3341840
DK 7253 EF;Hoppes Cafe & Bar;Læderstræde 11A;København;1201;55.6780390;12.5780420
DK 7254 EF;samosa factory / desi food factory;Farverland 4;Glostrup;2600;55.6812000;12.3835080
DK 7255 EF;Nexø Fisk;Kuttervej 2;Nexø;3730;55.0591450;15.1352090
DK 7256 EF;DM Seafood ApS;Nordre Strandvej 62;Hanstholm;7730;57.1220550;8.6273440
DK 7257 EF;Produktionskøkken, Pendanten;Strandgade 25B;København;1401;55.6745700;12.5904410
DK 7259 EF;KALU A/S, Slagteri;Saltøvej 118;Næstved;4700;55.2466050;11.6512200
DK 7260 EF;KAJ MADSEN FJELSTRUP A/S;Venusvej 27;Kolding;6000;55.5442450;9.4544890
DK 7261 EF;DFDS Køletransport A/S;Industrivej 24;Bramming;6740;55.4659330;8.6833850
DK 7262 EF;FoodByRD;Danmarksvej 11;Løgstør;9670;56.9620370;9.2663730
DK 7263 EF;Maarten Damsteegt;Smedagervej 4;Tinglev;6360;54.9631350;9.1600390
DK 7265 EF;KAYAN ApS;Tinghøjvej 5;Ølstykke;3650;55.7639150;12.1399730
DK 7266 EF;Prime Ocean A/S;Østre Strandvej 16;Skagen;9990;57.7220830;10.5951860
DK 7267 EF;Euro Kitch;Frydenborgvej 27D, 1 1;Hillerød;3400;55.9499870;12.3088690
DK 7269 EF;Emilie Seafood ApS;Emilievej 13;Frederikshavn;9900;57.4356180;10.5278930
DK 7270 EF;Rojava Ost ApS;Ebstrupvej 58;Silkeborg;8600;56.2195460;9.5598240
DK 7271 EF;Tuttitalia;Fabriksparken 23;Glostrup;2600;55.6840410;12.3821700
DK 7272 EF;Butcher-CPH ApS;Kødboderne 7-9;København;1717;55.6662779;12.5580001
DK 7273 EF;Persano Group A/S;Knud Bro Alle 3;Stenløse;3660;55.7770810;12.1948650
DK 7274 EF;Mekong Lager;Røllikevej 7;Vodskov;9310;57.1024270;10.0279430
DK 7275 EF;Frokost.menu ApS;Industrivej 24K;Slangerup;3550;55.8477830;12.1908580
DK 7276 EF;Vejle Kommunes Kantine;Skolegade 1;Vejle;7100;55.7106810;9.5290560
DK 7277 EF;PEDERS FISK;Svenningsvej 3;Kirke Hyllinge;4070;55.6894800;11.8500620
DK 7279 EF;Græs-Æg Møn;Vindebækvej 17;Askeby;4792;54.8890930;12.1959610
DK 7280 EF;Bjergsted græs æg V Bertram Berntsen;Bjergstedvej 50;Jyderup;4450;55.6783020;11.3580620
DK 7284 EF;Niels Thams ApS;Geminivej 29;Greve;2670;55.6086900;12.3033330
DK 7308 EF;Dueholm Ægpakkeri;Hovedgårdvej 7;Skanderborg;8660;55.9723110;9.9423970
DK 7310 EF;KEA Lygten 16 | Simply Cooking A/S;Lygten 16;København;2400;55.7063630;12.5391710
DK 7311 EF;&deli;Bohrsgade 44;København;1799;55.6663590;12.5352910
DK 7312 EF;CFD Døves Vaskeri sociale tilbud, Kantine;Generatorvej 2 S;Søborg;2860;55.7312750;12.4707840
DK 7313 EF;Badsha A/S;Roskildevej 622;Jystrup Midtsj;4174;55.5206330;11.9058680
DK 733 EF;Rose Poultry A/S, Vinderup;Tværmosevej 10;Vinderup;7830;56.5213240;8.8079750
DK 7369 EF;Gårdbutikken Lystlunden, Ægpakkeri;Vestergade 166;Almind;6051;55.5666840;9.4545630
DK 7430 EF;Cater Food A/S;Europavej 22;Ikast;7430;56.1239620;9.1791180
DK 756923 EF;Oreby & Berritzgaard Gods;Orebygaard 16;Sakskøbing;4990;54.8453180;11.5945160
DK 76 EF;LL COLD ApS;Niels Juelsvej 1;Hirtshals;9850;57.5906280;9.9772340
DK 763 EF;ROSE Poultry A/S, Skovsgaard;Elmegårdsvej 4;Brovst;9460;57.0844110;9.4834990
DK 766411 EF;Løvenholm Gods;Løvenholmvej 66;Auning;8963;56.4514760;10.4439080
DK 774264 EF;Hr.;Visbyvej 11;Bedsted;7755;56.8030600;8.4158840
DK 7821 EF;Arla Innovation Centre;Agro Food Park 19;Aarhus;8200;56.1987500;10.1593160
DK 7837 EF;Lekapharm A/S;Industrivej 8;Kværndrup;5772;55.1821230;10.5218530
DK 7911 EF;FIPROS A/S;Rybergsvej 1;Ebberup;5631;55.2446830;9.9656180
DK 801 EF;Tican Fresh Meat A/S;Markedsvej 9;Brørup;6650;55.4828770;9.0110140
DK 803 EF;STRYHNS A/S LANGELAND;Kassebøllevej 4;Rudkøbing;5900;54.9481560;10.7593650
DK 803762 EF;Jørgen Elmegaard / På Bjerget;Holme Parkvej 167;Højbjerg;8270;56.1052070;10.1792270
DK 804 EF;Svendborg Slagtehus A/S, Slagteri;Porthusvej 75;Svendborg;5700;55.0737550;10.6096860
DK 81587 EF;Holckenhavn Gods vildtdepot;Dyrehavevej 102;Nyborg;5800;55.2902620;10.7735390
DK 818 EF;HØJER PØLSER A/S;Søndergade 1;Højer;6280;54.9623590;8.6963060
DK 823 EF;GLUMSØ SLAGTEHUS APS;Søvej 5;Glumsø;4171;55.3507910;11.6903830
DK 824 EF;S 255 NORTH SEA ApS;Damstedvej 19;Skagen;9990;57.7156550;10.5693230
DK 829 EF;House of Foods A/S;Sundsholmen 12;Nørresundby;9400;57.0653330;9.9522940
DK 83098 EF;Rønningesøgård Land- og Skovbrug, v/Stig Bille Brahe Selby;Søgårdsvej 10;Ullerslev;5540;55.3378900;10.6310440
DK 83830 EF;Brahetrolleborg Skov og Landbrug, Vildtdepot;Reventlowsvej 1  C, Korinth;Faaborg;5600;55.1333670;10.3017010
DK 83839 EF;Egebjerggaard Jagtvæsen, Vilddepot;Agernæsvej 11;Otterup;5450;55.5897890;10.3445710
DK 83847 EF;Brahesborg Gods Jagtvæsen;Brahesborgvej 32;Assens;5610;55.2799140;9.9530200
DK 842 EF;Danish Crown A/S;Mukkerten 13;Esbjerg;6715;55.5275040;8.4517350
DK 845 EF;Delika Aarhus A/S;Gunnar Clausens Vej 13 A;Viby;8260;56.1107570;10.1355450
DK 849 EF;Jensens Foods A/S;Energivej 5;Struer;7600;56.4819020;8.5808880
DK 855 EF;Oscar A/S;Industrivej 36;Rønnede;4683;55.2654970;12.0292210
DK 856 EF;Danish Pork Meat ApS;Rugvænget 8;Slagelse;4200;55.3924560;11.3407320
DK 862 EF;DANPO A/S, Forædling;Tykhøjetvej 44, Farre;Give;7323;55.8056020;9.2567300
DK 865 EF;DanePork A/S;Tørskindvej 19;Randbøl;7183;55.6944820;9.3145820
DK 868 EF;BHJ A/S, Essentia;Sundsnæs 33;Gråsten;6300;54.9100210;9.5933580
DK 869 EF;Hanegal A/S;Finlandsvej 12;Haderslev;6100;55.2651770;9.4766120
DK 872 EF;Slagter Theilgaard A/S;Oddesundvej 25;Esbjerg;6715;55.5162280;8.4637880
DK 87296 EF;Kattrup Gods Vildtdepot;Kattrupvej 18;Jyderup;4450;55.6107090;11.3712760
DK 873 EF;JN MEAT ApS, Genz Kød;Elmedalsvej 8;Slagelse;4200;55.4185760;11.3402470
DK 87547 EF;Kongsdal Gods;Kongsdalvej 5  A;Mørkøv;4440;55.6174710;11.5511800
DK 87548 EF;Giesegaard Jagtvæsen;Giesegaardvej 72;Ringsted;4100;55.4468170;11.7975218
DK 876 EF;OPHØRT Kivan-Food A/S;Saltøvej 118;Næstved;4700;55.2466050;11.6512200
DK 8770 EF;Pedersens Laboratorium ApS;Jens Grøns Vej 17;Vejle;7100;55.6780180;9.5685550
DK 878 EF;Danish Crown;Erhvervsparken 2;Sønder Felding;7280;55.9469050;8.7809320
DK 879 EF;DSV Road A/S;Søndervang 27;Vojens;6500;55.2464268;9.3082416
DK 87970 EF;Gisselfelt Jagtvæsen;Gisselfeltvej 12 A;Haslev;4690;55.3271115;11.9567297
DK 88015 EF;Boelsgaard I/S;Slagelse Landevej 76;Skælskør;4230;55.2789330;11.2861190
DK 88181 EF;Pandebjerg Gods;Ny Kristinebergvej 7;Nykøbing;4800;54.7646137;11.8709918
DK 88182 EF;Selchausdal Gods;Selchausdalvej 6;Ruds Vedby;4291;55.5851170;11.3266610
DK 88209 EF;Gavnø Slot;Gavnø 2;Næstved;4700;55.1888280;11.7251510
DK 883 EF;Lundsøe Køl & Frys, Frostlager;Jellingvej 5;Svenstrup;9230;56.9635070;9.8556810
DK 88346 EF;Lekkende Jagtværn;Lekkendevej 17;Mern;4735;55.0636000;12.0126890
DK 88347 EF;Michael Skjødt;Knuthenborg Park 13  A;Bandholm;4941;54.8217520;11.5232850
DK 88348 EF;Lystrup Jagtvæsen;Lystrupvej 7;Faxe;4640;55.2615600;12.0640700
DK 884 EF;Danish Crown A/S;Østerbro 40;Aalborg;9000;57.0446500;9.9358260
DK 885 EF;Delika Christiansfeld A/S;Kongensgade 47;Christiansfeld;6070;55.3603380;9.4826140
DK 88505 EF;Østerhovedgaard A/S, Lars Kjedgaard;Sevedøvej 49;Skælskør;4230;55.1959720;11.3102140
DK 88519 EF;Rudbjerggaard;Hovvasen 9;Dannemare;4983;54.7664130;11.1245130
DK 886 EF;Stryhns A/S;Vestre Kirkevej 13, Himmelev;Roskilde;4000;55.6674096;12.0938503
DK 88632 EF;Sparresholm jagtselskab APS;Trondhjems Plads 3;København;2100;55.6941050;12.5880980
DK 887 EF;Hvidebæk Pølsefabrik;Industrivej 17D;Jerslev Sjælland;4490;55.6121090;11.2130590
DK 89095 EF;Borreby Godskontor;Borrebyvej 41;Skælskør;4230;55.2333360;11.2906960
DK 89096 EF;Engestofte-Søholt;Engestoftevej 95;Maribo;4930;54.7626810;11.5617250
DK 89097 EF;Langø A/S;Langø 3;Langebæk;4772;54.9808270;12.1195920
DK 892 EF;Lineage Regstrup ApS;Virkelyst 7;Regstrup;4420;55.6632320;11.6393600
DK 892 EF;Lineage Regstrup;Virkelyst 7;Regstrup;4420;55.6632320;11.6393600
DK 89327 EF;Lidsø Gods;Lidsøvej 14;Rødby;4970;54.6864450;11.3274520
DK 894 EF;Moesgaard Meat 2012 A/S;Naurvej 3A;Holstebro;7500;56.3765280;8.5174370
DK 89412 EF;Det Classenske Fideicommis;Tromnæs Alleén 2 F;Nykøbing;4800;54.7677720;12.0202670
DK 895 EF;ROBERT DAMKJÆR A/S;Anslet Landevej 10;Haderslev;6100;55.3395340;9.5815590
DK 897 EF;DENCON FOODS A/S;Finlandsvej 16;Haderslev;6100;55.2646910;9.4796060
DK 8987 EF;Statsfængslet ved Sønder Omme;Holdgårdsvej 142;Sønder Omme;7260;55.8325110;8.9175490
DK 89998 EF;Dønnerup A/S;Dønnerupvej 18;Jyderup;4450;55.6210390;11.4185860
DK 90708 EF;Herlufsholm Skovdistrikt;Herlufsholm Allé 170;Næstved;4700;55.2458160;11.7463380
DK 90711 EF;Niels Jacobsen;Nyrupvej 19;Rude;4243;55.2473030;11.4865850
DK 90792 EF;Per Agersted;Spragelsevej 1;Herlufmagle;4160;55.3133770;11.7537470
DK 913004 EF;Quistrup v/Janus Skak Olufsen;Hjermvej 59 b;Struer;7600;56.4713987;8.6060228
DK 91626 EF;DEN SUHRSKE STIFTELSES SKOVDISTRIKT OG GODSKONTOR;Bonderupvej 148;Store Merløse;4370;55.5676140;11.6864130
DK 92103 EF;Vildthuset, Vildtdepot i Dyrehaven;Lundtoftevej 299;Kongens Lyngby;2800;55.7992320;12.5447410
DK 921032 EF;Julianelyst Gods;Julianelystvej 1;Østbirk;8752;55.9431900;9.7569260
DK 9217 EF;Dragør Isværk , Kølerum;Gl. Havn 6;Dragør;2791;55.5933270;12.6770440
DK 9231 EF;KLAAS PUUL DANMARK A/S;Kommandørkaj 3;Rømø;6792;55.0870430;8.5648430
DK 9257 EF;Lerøy Seafood Hirtshals A/S;Søren Nordbysvej 27;Hirtshals;9850;57.5866820;9.9893790
DK 9267 EF;O.H. FISKEEKSPORT A/S;Niels Juelsvej 15;Hirtshals;9850;57.5872450;9.9841690
DK 9287 EF;Søby Fisk;Søby Havn 12;Søby;5985;54.9416660;10.2580400
DK 9290 EF;Vagn P Fisk, V/Hans Marius;Vestre Kaj 8;Næstved;4700;55.2272570;11.7549940
DK 9290 EF;Sjógæti ApS;Vestre Kaj 8;Næstved;4700;55.2272570;11.7549940
DK 9317 EF;agustson A/S;Lundahl Nielsens Vej 2;Vejle;7100;55.6766660;9.5707670
DK 9321 EF;LL COLD ApS;Kai Lindbergs Gade 80;Hanstholm;7730;57.1180260;8.5955350
DK 9322 EF;Amager Fiskehus ApS, Engros;Holmbladsgade 3;København;2300;55.6641950;12.6013820
DK 9329 EF;SEAWELL HIRTSHALS A/S;Søren Nordbysvej 24-26;Hirtshals;9850;57.5880977;9.9859484
DK 955076 EF;Basnæs Jagtkonsortium;Basnæsvej 164;Skælskør;4230;55.2055590;11.3904800
DK 9626 EF;Hirtshals Stevedore ApS;Herluf Trollesvej 3;Hirtshals;9850;57.5932560;9.9773990
DK 9638 EF;Omø Superfisk, v/ Jon Krüger;Omø Havnevej 111, Omø Havnevej 41;Omø;4245;55.1712220;11.1590630
DK 9644 EF;Fiskelogistik Gruppen A/S;Nordvej 12;Frederikshavn;9900;57.3909190;10.5125810
DK 9646 EF;Schramm Skibe  ApS, Katharine HV16, Schramm Skibe I ApS;Vestervej 35;Rømø;6792;55.1710130;8.5504740
DK 9646 EF;HV16 Katharine, Schramm Skibe ApS;Vestervej 35;Rømø;6792;55.1710130;8.5504740
DK 9648 EF;RI 78 Kathrine Helt;Holmsland Klitvej 100;Ringkøbing;6950;56.0827930;8.1208990
DK 9651 EF;Nyborg Fiskeriforening;Fiskerivej 17;Nyborg;5800;55.3067491;10.7882918
DK 9653 EF;Alsfisk ApS, Kølehus;Sundgade 13;Sønderborg;6400;54.9087650;9.7805700
DK 9660 EF;Blue Water Shipping A/S;Istedvej 7;Padborg;6330;54.8349500;9.3554340
DK 9662 EF;Spodsbjerg Fiskerihavn;Spodsbjerg Havn;Rudkøbing;5900;54.9377498;10.7167568
DK 9666 EF;Hirtshals Seafood A/S;Saturnvej 2;Grenaa;8500;56.4137330;10.9215960
DK 969969 EF;Naturstyrelsen Hovedstaden;Kalvebodvej 166;Dragør;2791;55.5690430;12.5869240
DK 974109 EF;Bagger Sørensen & Co;Sønderskovvej 5;Daugård;8721;55.7356553;9.7095269
DK 990289 EF;Nordjysk Biavlscenter ApS, detail;Ølsvej 46;Hobro;9500;56.6342980;9.7638410
DK 993229 EF;K/S Bregentved;Koldinghus Alle 1;Haslev;4690;55.3058530;12.0030180
DK 995615 EF;Hverringe Gods, Vilddepot;Hverringevej 206;Kerteminde;5300;55.4798890;10.6993600
DK M104 EF;Ingstrup Mejeri A/S, Asaa mejeri;Søgade 4;Asaa;9340;57.1473090;10.4001460
DK M106 EF;Barrit Mejeri a.m.b.a.;Brølbæk 5;Barrit;7150;55.7334670;9.9049880
DK M111 EF;Bornholms Andelsmejeri a.m.b.a.;Sct. Klemensgade 17;Klemensker;3782;55.1762380;14.8097710
DK M116 EF;Cremo Ingredients A/S;Toftegårdsvej 3;Glamsbjerg;5620;55.2679560;10.1236700
DK M119 EF;Arla Foods Ingredients Group P/S,  Danmark Protein;Sønderupvej 26, Nr Vium;Videbæk;6920;56.0496560;8.6684100
DK M123 EF;Thise Mejeri A.m.b.a.;Sundsørevej 62, Thise;Roslev;7870;56.7039780;9.1268210
DK M133 EF;Gedsted Mejeri A/S;Østergade 23;Gedsted;9631;56.6902340;9.3392840
DK M137 EF;Gormsen Gourmet ApS;Stenhuggervej 12;Odense;5230;55.3790020;10.4171600
DK M150 EF;DRAGSBÆK A/S;Simons Bakke 46;Thisted;7700;56.9508350;8.6671120
DK M154 EF;Ingstrup Mejeri A/S;Hovedgaden 48;Løkken;9480;57.3144170;9.7097100
DK M155 EF;J. B. Jacobsen Seden A/S;Havegårdsvej 6-8;Odense;5240;55.4181590;10.4451681
DK M159 EF;Jernved Mejeri ApS;Jernvedvej 242;Gredstedbro;6771;55.4168490;8.7854110
DK M165 EF;Arla Foods Amba Arinco;Mælkevejen 4;Videbæk;6920;56.0849920;8.6298790
DK M166 EF;Arla Foods Amba, Kruså Mejeri;Åbenråvej 2 A;Kruså;6340;54.8479278;9.4075596
DK M175 EF;LACTOSAN A/S;Nordbakken 2;Ringe;5750;55.2502580;10.4813070
DK M183 EF;Mammen Mejerierne A/S;Mammen Byvej 32;Bjerringbro;8850;56.4087750;9.6166900
DK M184 EF;Drøsbro Mejeri;Tingvej 31;Thorsø;8881;56.3123190;9.7568310
DK M185 EF;K. Mathiasen Ost En Gros A/S;Ribe Landevej 483;Vejle;7100;55.6829470;9.4569710
DK M187 EF;Arla Foods Amba, Akafa;Svenstrup Skolevej 25;Svenstrup;9230;56.9743970;9.8447970
DK M189 EF;Arla Foods Amba, Birkum Ost;Ørbækvej 723;Odense;5220;55.3361030;10.5025010
DK M190 EF;Arla Foods Amba, Bislev Mejeri;Hvalpsundvej 3;Nibe;9240;56.9438770;9.6102160
DK M192 EF;Arla Foods Amba, Branderup Mejeri;Engdraget 4;Branderup;6535;55.1211200;9.0713320
DK M197 EF;Arla Foods Amba, Hobro Mejeri;Skivevej 39;Hobro;9500;56.6370310;9.7786420
DK M198 EF;Arla Foods Amba Holstebro Mejeri , Flødeost;Hjermvej 28;Holstebro;7500;56.3828210;8.6217040
DK M199 EF;Arla Foods Amba Holstebro Mejeri, Smør;Hjermvej 24;Holstebro;7500;56.3810600;8.6220850
DK M200 EF;Arla Foods Amba Hoco;Bülowsvej 9;Holstebro;7500;56.3489490;8.6124030
DK M201 EF;Arla Foods Amba, Høgelund Mejeri;Bregnehøjvej 16;Vojens;6500;55.2046590;9.3542350
DK M204 EF;Arla Foods amba Nørre Vium Mejeri;Sønderupvej 24, Nr Vium;Videbæk;6920;56.0498170;8.6663160
DK M206 EF;Arla Foods Amba, Rødkærsbro Mejeri;Århusvej 15;Rødkærsbro;8840;56.3474000;9.5138440
DK M210 EF;Arla Foods Amba, Slagelse Mejericenter;Karolinevej 1;Slagelse;4200;55.3971960;11.3299990
DK M212 EF;Arla Foods amba Troldhede Mejeri;Industrivej 1, Troldhede;Videbæk;6920;55.9942360;8.7423530
DK M213 EF;Arla Foods Amba, Christiansfeld Mejericenter;Arlavej 2;Christiansfeld;6070;55.3551600;9.4947240
DK M224 EF;Arla Foods Amba, Esbjerg Mejeri;Kvaglundvej 84;Esbjerg;6705;55.4882840;8.4738550
