 Nom Ville 	MAJ   	 Code Postal 	 Code INSEE 	Code Région	 Latitude 	 Longitude 	 Eloignement 
 Saint-Lary-Soulan 	SAINT LARY SOULAN 	65170	65388	72	42.816667	0.316667	2.24
 Saint-Laurent-de-Neste 	SAINT LAURENT DE NESTE	65150	65389	72	43.083333	0.483333	1.58
 Saint-Lezer 	SAINT LEZER  	65500	65390	72	43.366667	0.05	1.61
 Saint-Martin 	SAINT MARTIN  	65360	65392	72	43.166667	0.083333	1.26
 Saint-Pastous 	SAINT PASTOUS  	65400	65393	72	43.016667	-0.05	1.51
 Saint-Pé-de-Bigorre 	SAINT PE DE BIGORRE	65270	65395	72	43.116667	-0.15	2.09
 Saint-Savin 	SAINT SAVIN  	65400	65396	72	42.983333	-0.083333	1.7
 Saint-Sever-de-Rustan 	SAINT SEVER DE RUSTAN	65140	65397	72	43.35	0.233333	1.5
 Saléchan 	SALECHAN   	65370	65398	72	42.95	0.633333	2.44
 Saligos 	SALIGOS   	65120	65399	72	42.9	-0.016667	1.66
 Salles-Adour 	SALLES ADOUR  	65360	65401	72	43.183333	0.1	0.87
 Samuran 	SAMURAN   	65370	65402	72	42.983333	0.6	2.25
 Sanous 	SANOUS   	65500	65403	72	43.383333	0    	1.73
 Sariac-Magnoac 	SARIAC MAGNOAC  	65230	65404	72	43.316667	0.55	1.96
 Sarlabous 	SARLABOUS   	65130	65405	72	43.083333	0.283333	0.42
 Sarniguet 	SARNIGUET   	65390	65406	72	43.316667	0.083333	1.26
 Sarp 	SARP   	65370	65407	72	43.016667	0.583333	2.15
 Sarrancolin 	SARRANCOLIN   	65410	65408	72	42.966667	0.383333	1.19
 Sarriac-Bigorre 	SARRIAC BIGORRE  	65140	65409	72	43.383333	0.133333	1.73
 Sarrouilles 	SARROUILLES   	65600	65410	72	43.233333	0.133333	1
 Sassis 	SASSIS   	65120	65411	72	42.866667	-0.016667	1.89
 Sazos 	SAZOS   	65120	65413	72	42.883333	-0.016667	1.77
 Ségalas 	SEGALAS   	65140	65414	72	43.416667	0.116667	1.96
 Ségus 	SEGUS   	65100	65415	72	43.066667	-0.066667	1.6
 Seich 	SEICH   	65150	65416	72	43.016667	0.483333	1.58
 Séméac 	SEMEAC   	65600	65417	72	43.233333	0.116667	1
 Sénac 	SENAC   	65140	65418	72	43.35	0.183333	1.5
 Sentous 	SENTOUS   	65330	65419	72	43.266667	0.383333	1.21
 Sère-en-Lavedan 	SERE EN LAVEDAN 	65400	65420	72	43.016667	-0.116667	1.89
 Sère-Lanso 	SERE LANSO  	65100	65421	72	43.066667	0.016667	1.12
 Séron 	SERON   	65320	65422	72	43.316667	-0.1	1.8
 Sère-Rustaing 	SERE RUSTAING  	65220	65423	72	43.266667	0.3	1.06
 Sers 	SERS   	65120	65424	72	42.883333	0.033333	1.77
 Siarrouy 	SIARROUY   	65500	65425	72	43.316667	0.033333	1.26
 Sinzos 	SINZOS   	65190	65426	72	43.216667	0.216667	0.63
 Siradan 	SIRADAN   	65370	65427	72	42.966667	0.616667	2.35
 Sireix 	SIREIX   	65400	65428	72	42.966667	-0.15	2.09
 Sombrun 	SOMBRUN   	65700	65429	72	43.483333	0    	2.43
 Soréac 	SOREAC   	65350	65430	72	43.316667	0.166667	1.26
 Sost 	SOST   	65370	65431	72	42.933333	0.55	1.98
 Soublecause 	SOUBLECAUSE   	65700	65432	72	43.533333	-0.016667	2.78
 Soues 	SOUES   	65430	65433	72	43.2	0.1	0.64
 Soulom 	SOULOM   	65260	65435	72	42.95	-0.066667	1.6
 Souyeaux 	SOUYEAUX   	65350	65436	72	43.233333	0.183333	0.87
 Tajan 	TAJAN   	65300	65437	72	43.183333	0.466667	1.68
 Talazac 	TALAZAC   	65500	65438	72	43.333333	0.033333	1.38
 Tarasteix 	TARASTEIX   	65320	65439	72	43.316667	0    	1.26
 Tarbes 	TARBES   	65000	65440	72	43.233333	0.083333	0.74
 Thèbe 	THEBE   	65370	65441	72	42.966667	0.583333	2.15
 Thermes-Magnoac 	THERMES MAGNOAC  	65230	65442	72	43.3	0.583333	2.15
 Thuy 	THUY   	65350	65443	72	43.266667	0.25	1.23
 Tibiran-Jaunac 	TIBIRAN JAUNAC  	65660	65444	72	43.05	0.566667	2.06
 Tilhouse 	TILHOUSE   	65130	65445	72	43.083333	0.316667	0.9
 Tostat 	TOSTAT   	65140	65446	72	43.333333	0.1	1.38
 Tournay 	TOURNAY   	65190	65447	72	43.183333	0.25	0.33
 Tournous-Darré 	TOURNOUS DARRE  	65220	65448	72	43.283333	0.366667	1.16
 Tournous-Devant 	TOURNOUS DEVANT  	65330	65449	72	43.25	0.416667	1.19
 Tramezaïgues 	TRAMEZAIGUES   	65170	65450	72	42.8	0.291667	2.36
 Trébons 	TREBONS   	65200	65451	72	43.1	0.116667	0.62
 Troubat 	TROUBAT   	65370	65453	72	42.983333	0.583333	2.15
 Trouley-Labarthe 	TROULEY LABARTHE  	65140	65454	72	43.316667	0.25	1.75
 Tuzaguet 	TUZAGUET   	65150	65455	72	43.083333	0.433333	1.57
 Uglas 	UGLAS   	65300	65456	72	43.133333	0.433333	1.29
 Ugnouas 	UGNOUAS   	65140	65457	72	43.35	0.1	1.5
 Uzer 	UZER   	65200	65459	72	43.083333	0.2	0.9
 Vic-en-Bigorre 	VIC EN BIGORRE 	65500	65460	72	43.383333	0.05	1.73
 Vidou 	VIDOU   	65220	65461	72	43.3	0.316667	1.15
 Vidouze 	VIDOUZE   	65700	65462	72	43.45	-0.05	2.2
 Vielle-Adour 	VIELLE ADOUR  	65360	65464	72	43.15	0.116667	1.08
 Vielle-Aure 	VIELLE AURE  	65170	65465	72	42.833333	0.333333	2.12
 Vier-Bordes 	VIER BORDES  	65400	65467	72	43	-0.05	1.51
 Vieuzos 	VIEUZOS   	65230	65468	72	43.266667	0.45	1.38
 Viey 	VIEY   	65120	65469	72	42.883333	0.016667	1.77
 Viger 	VIGER   	65100	65470	72	43.066667	-0.05	1.51
 Vignec 	VIGNEC   	65170	65471	72	42.833333	0.316667	2.12
 Villefranque 	VILLEFRANQUE   	65700	65472	72	43.5	0    	2.55
 Villelongue 	VILLELONGUE   	65260	65473	72	42.95	-0.05	1.51
 Villembits 	VILLEMBITS   	65220	65474	72	43.283333	0.316667	1.03
 Villemur 	VILLEMUR   	65230	65475	72	43.25	0.55	1.96
 Villenave-près-Béarn 	VILLENAVE PRES BEARN 	65500	65476	72	43.366667	-0.083333	2.07
 Villenave-près-Marsac 	VILLENAVE PRES MARSAC 	65500	65477	72	43.333333	0.083333	1.38
 Viscos 	VISCOS   	65120	65478	72	42.916667	-0.05	1.65
 Visker 	VISKER   	65200	65479	72	43.133333	0.066667	1.67
 Vizos 	VIZOS   	65120	65480	72	42.883333	-0.016667	1.77
 Barèges 	BAREGES   	65120	65481	72	42.9	0.066667	1.83
 Gripp 	GRIPP   	65710	65900	72	42.95	0.233333	1.31
 Rebouc 	REBOUC   	65250	65904	72	43	0.366667	1.81
 Sainte-Marie-de-Campan 	SAINTE MARIE DE CAMPAN	65710	65905	72	42.983333	0.233333	1.07
 Cazaux-Fréchet 	CAZAUX FRECHET  	65510	65941	72	42.833333	0.416667	2.12
 L'Albère 	L ALBERE  	66480	66001	91	42.483333	2.9	1.39
 Alénya 	ALENYA   	66200	66002	91	42.633333	2.983333	1.7
 Amélie-les-Bains-Palalda 	AMELIE LES BAINS PALALDA	66110	66003	91	42.466667	2.666667	1.53
 Ansignan 	ANSIGNAN   	66220	66006	91	42.766667	2.516667	1.71
 Arboussols 	ARBOUSSOLS   	66320	66007	91	42.666667	2.483333	1.31
 Argelès-sur-Mer 	ARGELES SUR MER 	66700	66008	91	42.55	3.016667	1.83
 Arles-sur-Tech 	ARLES SUR TECH 	66150	66009	91	42.45	2.633333	1.67
 Baho 	BAHO   	66540	66012	91	42.7	2.833333	1.11
 Baillestavy 	BAILLESTAVY   	66320	66013	91	42.566667	2.533333	1.27
 Baixas 	BAIXAS   	66390	66014	91	42.75	2.816667	1.53
 Banyuls-dels-Aspres 	BANYULS DELS ASPRES 	66300	66015	91	42.566667	2.866667	1.63
 Banyuls-sur-Mer 	BANYULS SUR MER 	66650	66016	91	42.483333	3.133333	2.29
 Le Barcarès 	LE BARCARES  	66420	66017	91	42.783333	3.033333	1.9
 La Bastide 	LA BASTIDE  	66110	66018	91	42.55	2.583333	1.65
 Bélesta 	BELESTA   	66720	66019	91	42.716667	2.6	1.18
 Bolquère 	BOLQUERE   	66210	66020	91	42.5	2.083333	1.82
 Bompas 	BOMPAS   	66430	66021	91	42.733333	2.933333	1.51
 Boule-d'Amont 	BOULE D AMONT 	66130	66022	91	42.583333	2.616667	1.12
 Bouleternère 	BOULETERNERE   	66130	66023	91	42.65	2.583333	0.61
 Le Boulou 	LE BOULOU  	66160	66024	91	42.516667	2.833333	1.11
 Bourg-Madame 	BOURG MADAME  	66760	66025	91	42.433333	1.933333	2.41
 Brouilla 	BROUILLA   	66620	66026	91	42.566667	2.9	1.38
 La Cabanasse 	LA CABANASSE  	66210	66027	91	42.5	2.116667	1.69
 Cabestany 	CABESTANY   	66330	66028	91	42.683333	2.933333	1.51
 Caixas 	CAIXAS   	66300	66029	91	42.583333	2.683333	1.59
 Calce 	CALCE   	66600	66030	91	42.766667	2.75	1.71
 Caldégas 	CALDEGAS   	66760	66031	91	42.45	1.95	2.34
 Calmeilles 	CALMEILLES   	66400	66032	91	42.55	2.683333	0.98
 Camélas 	CAMELAS   	66300	66033	91	42.633333	2.683333	1.71
 Campôme 	CAMPOME   	66500	66034	91	42.65	2.366667	0.71
 Campoussy 	CAMPOUSSY   	66730	66035	91	42.716667	2.45	1.18
 Canaveilles 	CANAVEILLES   	66360	66036	91	42.533333	2.25	1.17
 Canohès 	CANOHES   	66680	66038	91	42.65	2.833333	1.11
 Caramany 	CARAMANY   	66720	66039	91	42.733333	2.566667	1.45
 Casefabre 	CASEFABRE   	66130	66040	91	42.616667	2.616667	0.52
 Cases-de-Pène 	CASES DE PENE 	66600	66041	91	42.783333	2.783333	1.89
 Cassagnes 	CASSAGNES   	66720	66042	91	42.75	2.616667	1.53
 Casteil 	CASTEIL   	66820	66043	91	42.533333	2.4	1.26
 Castelnou 	CASTELNOU   	66300	66044	91	42.616667	2.7	1.34
 Catllar 	CATLLAR   	66500	66045	91	42.633333	2.416667	0.56
 Caudiès-de-Fenouillèdes 	CAUDIES DE FENOUILLEDES 	66220	66046	91	42.816667	2.383333	2.25
 Cerbère 	CERBERE   	66290	66048	91	42.45	3.166667	2.42
 Céret 	CERET   	66400	66049	91	42.483333	2.75	1.31
 Claira 	CLAIRA   	66530	66050	91	42.75	2.95	1.57
 Clara 	CLARA   	66500	66051	91	42.583333	2.433333	1.11
 Codalet 	CODALET   	66500	66052	91	42.616667	2.416667	0.52
 Collioure 	COLLIOURE   	66190	66053	91	42.516667	3.083333	2.09
 Conat 	CONAT   	66500	66054	91	42.616667	2.35	0.78
 Corbère 	CORBERE   	66130	66055	91	42.65	2.666667	0.91
 Corbère-les-Cabanes 	CORBERE LES CABANES 	66130	66056	91	42.65	2.683333	1.22
 Corneilla-de-Conflent 	CORNEILLA DE CONFLENT 	66820	66057	91	42.566667	2.383333	0.65
 Corneilla-la-Rivière 	CORNEILLA LA RIVIERE 	66550	66058	91	42.7	2.733333	1
 Corneilla-del-Vercol 	CORNEILLA DEL VERCOL 	66200	66059	91	42.633333	2.95	1.57
 Corsavy 	CORSAVY   	66150	66060	91	42.466667	2.583333	1.49
 Coustouges 	COUSTOUGES   	66260	66061	91	42.366667	2.65	2.56
 Dorres 	DORRES   	66760	66062	91	42.483333	1.933333	2.41
 Égat 	EGAT   	66120	66064	91	42.5	2.016667	2.08
 Elne 	ELNE   	66200	66065	91	42.6	2.966667	1.64
 Enveitg 	ENVEITG   	66760	66066	91	42.466667	1.916667	2.47
 Err 	ERR   	66800	66067	91	42.433333	2.016667	2.08
 Escaro 	ESCARO   	66360	66068	91	42.533333	2.316667	0.91
 Espira-de-l'Agly 	ESPIRA DE L AGLY	66600	66069	91	42.783333	2.833333	1.89
 Espira-de-Conflent 	ESPIRA DE CONFLENT 	66320	66070	91	42.616667	2.5	0.48
 Estagel 	ESTAGEL   	66310	66071	91	42.766667	2.7	1.71
 Estavar 	ESTAVAR   	66800	66072	91	42.466667	1.983333	2.21
 Estoher 	ESTOHER   	66320	66073	91	42.6	2.483333	0.97
 Eus 	EUS   	66500	66074	91	42.65	2.45	1.27
 Eyne 	EYNE   	66800	66075	91	42.466667	2.066667	1.89
 Felluns 	FELLUNS   	66730	66076	91	42.766667	2.483333	1.71
 Fenouillet 	FENOUILLET   	66220	66077	91	42.8	2.383333	2.07
 Fillols 	FILLOLS   	66820	66078	91	42.566667	2.416667	1.41
 Finestret 	FINESTRET   	66320	66079	91	42.616667	2.516667	0.14
 Fontpédrouse 	FONTPEDROUSE   	66360	66080	91	42.516667	2.183333	1.51
 Fontrabiouse 	FONTRABIOUSE   	66210	66081	91	42.633333	2.1	1.76
 Formiguères 	FORMIGUERES   	66210	66082	91	42.616667	2.1	1.76
 Fosse 	FOSSE   	66220	66083	91	42.783333	2.433333	1.89
 Fourques 	FOURQUES   	66300	66084	91	42.583333	2.783333	0.92
 Fuilla 	FUILLA   	66820	66085	91	42.566667	2.366667	1.26
 Glorianes 	GLORIANES   	66320	66086	91	42.583333	2.566667	1.35
 Las Illas 	LAS ILLAS  	66480	66087	91	42.433333	2.783333	1.84
 Ille-sur-Têt 	ILLE SUR TET 	66130	66088	91	42.666667	2.616667	0.65
 Joch 	JOCH   	66320	66089	91	42.616667	2.533333	0.31
 Jujols 	JUJOLS   	66360	66090	91	42.575	2.3	0.97
 Lamanère 	LAMANERE   	66230	66091	91	42.366667	2.516667	2.56
 Lansac 	LANSAC   	66720	66092	91	42.766667	2.566667	1.71
 Laroque-des-Albères 	LAROQUE DES ALBERES 	66740	66093	91	42.516667	2.933333	1.51
 Latour-Bas-Elne 	LATOUR BAS ELNE 	66200	66094	91	42.616667	3	1.77
 Latour-de-Carol 	LATOUR DE CAROL 	66760	66095	91	42.466667	1.9	2.54
 Latour-de-France 	LATOUR DE FRANCE 	66720	66096	91	42.766667	2.65	1.71
 Lesquerde 	LESQUERDE   	66220	66097	91	42.8	2.533333	2.07
 La Llagonne 	LA LLAGONNE  	66210	66098	91	42.533333	2.116667	1.69
 Llauro 	LLAURO   	66300	66099	91	42.55	2.733333	1.06
 Llo 	LLO   	66800	66100	91	42.45	2.05	1.95
 Llupia 	LLUPIA   	66300	66101	91	42.616667	2.766667	0.85
 Mantet 	MANTET   	66360	66102	91	42.483333	2.3	1.31
 Marquixanes 	MARQUIXANES   	66320	66103	91	42.65	2.483333	1.05
 Los Masos 	LOS MASOS  	66500	66104	91	42.633333	2.45	1.18
 Matemale 	MATEMALE   	66210	66105	91	42.583333	2.116667	1.69
 Maury 	MAURY   	66460	66107	91	42.816667	2.6	2.25
 Millas 	MILLAS   	66170	66108	91	42.7	2.7	1
 Montalba-le-Château 	MONTALBA LE CHATEAU 	66130	66111	91	42.7	2.566667	1.35
 Montauriol 	MONTAURIOL   	66300	66112	91	42.583333	2.716667	1.03
 Montbolo 	MONTBOLO   	66110	66113	91	42.483333	2.65	1.31
 Montescot 	MONTESCOT   	66200	66114	91	42.616667	2.933333	1.51
 Montferrer 	MONTFERRER   	66150	66116	91	42.433333	2.566667	1.84
 Mont-Louis 	MONT LOUIS  	66210	66117	91	42.516667	2.116667	1.69
 Montner 	MONTNER   	66720	66118	91	42.75	2.683333	1.53
 Mosset 	MOSSET   	66500	66119	91	42.666667	2.35	1.15
 Nahuja 	NAHUJA   	66340	66120	91	42.416667	1.983333	2.21
 Néfiach 	NEFIACH   	66170	66121	91	42.7	2.666667	1.65
 Nohèdes 	NOHEDES   	66500	66122	91	42.616667	2.3	1.72
 Nyer 	NYER   	66360	66123	91	42.533333	2.283333	1.04
 Olette 	OLETTE   	66360	66125	91	42.55	2.266667	1.1
 Oms 	OMS   	66400	66126	91	42.55	2.7	0.74
 Oreilla 	OREILLA   	66360	66128	91	42.566667	2.25	1.17
 Ortaffa 	ORTAFFA   	66560	66129	91	42.583333	2.933333	1.51
 Osséja 	OSSEJA   	66340	66130	91	42.416667	1.983333	2.21
 Palau-de-Cerdagne 	PALAU DE CERDAGNE 	66340	66132	91	42.416667	1.95	2.34
 Palau-del-Vidre 	PALAU DEL VIDRE 	66690	66133	91	42.566667	2.966667	1.64
 Passa 	PASSA   	66300	66134	91	42.583333	2.816667	1.05
 Périllos 	PERILLOS   	66600	66135	91	42.883333	2.85	2.96
 Perpignan 	PERPIGNAN   	66100	66136	91	42.683333	2.883333	1.31
 Le Perthus 	LE PERTHUS  	66480	66137	91	42.466667	2.866667	1.49
 Peyrestortes 	PEYRESTORTES   	66600	66138	91	42.75	2.85	1.53
 Pézilla-de-Conflent 	PEZILLA DE CONFLENT 	66730	66139	91	42.75	2.483333	1.53
 Pézilla-la-Rivière 	PEZILLA LA RIVIERE 	66370	66140	91	42.7	2.766667	1
 Pia 	PIA   	66380	66141	91	42.75	2.916667	1.53
 Planès 	PLANES   	66210	66142	91	42.5	2.133333	1.63
 Planèzes 	PLANEZES   	66720	66143	91	42.766667	2.633333	1.71
 Pollestres 	POLLESTRES   	66450	66144	91	42.633333	2.866667	1.24
 Ponteilla 	PONTEILLA   	66300	66145	91	42.633333	2.816667	1.05
 Porta 	PORTA   	66760	66146	91	42.533333	1.816667	2.87
 Porté-Puymorens 	PORTE PUYMORENS  	66760	66147	91	42.55	1.833333	2.8
 Port-Vendres 	PORT VENDRES  	66660	66148	91	42.516667	3.116667	2.22
 Prades 	PRADES   	66500	66149	91	42.616667	2.433333	0.84
 Prats-de-Mollo-la-Preste 	PRATS DE MOLLO LA	66230	66150	91	42.4	2.483333	2.2
 Prats-de-Sournia 	PRATS DE SOURNIA 	66730	66151	91	42.75	2.45	1.53
 Prugnanes 	PRUGNANES   	66220	66152	91	42.833333	2.433333	2.42
 Prunet-et-Belpuig 	PRUNET ET BELPUIG 	66130	66153	91	42.566667	2.65	1.55
 Puyvalador 	PUYVALADOR   	66210	66154	91	42.65	2.116667	1.69
 Py 	PY   	66360	66155	91	42.5	2.35	1.62
 Rabouillet 	RABOUILLET   	66730	66156	91	42.733333	2.383333	2.28
 Railleu 	RAILLEU   	66360	66157	91	42.583333	2.183333	1.58
 Rasiguères 	RASIGUERES   	66720	66158	91	42.766667	2.616667	1.71
 Réal 	REAL   	66210	66159	91	42.633333	2.133333	1.63
 Reynès 	REYNES   	66400	66160	91	42.483333	2.7	1.31
 Rigarda 	RIGARDA   	66320	66162	91	42.633333	2.533333	0.39
 Riunoguès 	RIUNOGUES   	66480	66163	91	42.466667	2.816667	1.49
 Rivesaltes 	RIVESALTES   	66600	66164	91	42.766667	2.866667	1.71
 Rodès 	RODES   	66320	66165	91	42.65	2.566667	1.22
 Sahorre 	SAHORRE   	66360	66166	91	42.533333	2.366667	1.73
 Saillagouse 	SAILLAGOUSE   	66800	66167	91	42.45	2.033333	2.02
Saint-André	ANDRE   	66690	66168	91	42.55	2.966667	1.64
 Saint-Arnac 	SAINT ARNAC  	66220	66169	91	42.783333	2.533333	1.89
 Saint-Cyprien 	SAINT CYPRIEN  	66750	66171	91	42.616667	3	1.77
 Saint-Estève 	SAINT ESTEVE  	66240	66172	91	42.7	2.85	1.18
 Saint-Féliu-d'Amont 	SAINT FELIU D AMONT	66170	66173	91	42.683333	2.716667	0.82
 Saint-Féliu-d'Avall 	SAINT FELIU D AVALL	66170	66174	91	42.683333	2.733333	1.3
 Saint-Hippolyte 	SAINT HIPPOLYTE  	66510	66176	91	42.783333	2.966667	1.89
 Saint-Jean-Lasseille 	SAINT JEAN LASSEILLE 	66300	66177	91	42.583333	2.866667	1.57
 Saint-Jean-Pla-de-Corts 	SAINT JEAN PLA DE	66400	66178	91	42.516667	2.783333	1.28
 Saint-Laurent-de-Cerdans 	SAINT LAURENT DE CERDANS	66260	66179	91	42.383333	2.616667	2.38
 Saint-Laurent-de-la-Salanque 	SAINT LAURENT DE LA	66250	66180	91	42.766667	2.983333	1.71
 Sainte-Léocadie 	SAINTE LEOCADIE  	66800	66181	91	42.433333	1.983333	2.21
 Saint-Marsal 	SAINT MARSAL  	66110	66183	91	42.533333	2.616667	0.78
 Saint-Martin 	SAINT MARTIN  	66220	66184	91	42.783333	2.466667	1.89
 Saint-Michel-de-Llotes 	SAINT MICHEL DE LLOTES	66130	66185	91	42.65	2.633333	0.47
 Saint-Paul-de-Fenouillet 	SAINT PAUL DE FENOUILLET	66220	66187	91	42.816667	2.5	2.25
 Saint-Pierre-dels-Forcats 	SAINT PIERRE DELS FORCATS	66210	66188	91	42.5	2.116667	1.69
 Saleilles 	SALEILLES   	66280	66189	91	42.65	2.95	1.57
 Sansa 	SANSA   	66360	66191	91	42.6	2.166667	1.97
 Sauto 	SAUTO   	66210	66192	91	42.516667	2.15	1.56
 Serdinya 	SERDINYA   	66360	66193	91	42.566667	2.333333	1.21
 Serralongue 	SERRALONGUE   	66230	66194	91	42.4	2.566667	2.2
 Le Soler 	LE SOLER  	66270	66195	91	42.683333	2.8	0.98
 Sorède 	SOREDE   	66690	66196	91	42.533333	2.95	1.57
 Souanyas 	SOUANYAS   	66360	66197	91	42.55	2.283333	1.04
 Sournia 	SOURNIA   	66730	66198	91	42.733333	2.45	1.36
 Taillet 	TAILLET   	66400	66199	91	42.533333	2.666667	1.16
 Talau 	TALAU   	66360	66200	91	42.566667	2.2	1.37
 Tarerach 	TARERACH   	66320	66201	91	42.7	2.5	1.82
 Targassonne 	TARGASSONNE   	66120	66202	91	42.5	2	2.15
 Taulis 	TAULIS   	66110	66203	91	42.516667	2.633333	0.96
 Taurinya 	TAURINYA   	66500	66204	91	42.583333	2.416667	0.9
 Tautavel 	TAUTAVEL   	66720	66205	91	42.816667	2.75	-1
 Le Tech 	LE TECH  	66230	66206	91	42.416667	2.55	2.02
 Terrats 	TERRATS   	66300	66207	91	42.616667	2.766667	0.85
 Théza 	THEZA   	66200	66208	91	42.633333	2.95	1.57
 Thuès-entre-Valls 	THUES ENTRE VALLS 	66360	66209	91	42.516667	2.233333	1.23
 Thuir 	THUIR   	66300	66210	91	42.633333	2.75	0.79
 Tordères 	TORDERES   	66300	66211	91	42.566667	2.75	0.79
 Torreilles 	TORREILLES   	66440	66212	91	42.75	2.983333	1.7
 Toulouges 	TOULOUGES   	66350	66213	91	42.666667	2.833333	1.11
 Tresserre 	TRESSERRE   	66300	66214	91	42.566667	2.833333	1.11
 Trévillach 	TREVILLACH   	66130	66215	91	42.716667	2.533333	2
 Trilla 	TRILLA   	66220	66216	91	42.75	2.516667	1.53
 Trouillas 	TROUILLAS   	66300	66217	91	42.616667	2.816667	1.05
 Ur 	UR   	66760	66218	91	42.466667	1.933333	2.41
 Urbanya 	URBANYA   	66500	66219	91	42.633333	2.316667	1.42
 Valcebollère 	VALCEBOLLERE   	66340	66220	91	42.383333	2.033333	2.38
 Valmanya 	VALMANYA   	66320	66221	91	42.533333	2.533333	2.01
 Vernet-les-Bains 	VERNET LES BAINS 	66820	66222	91	42.55	2.383333	0.65
 Villefranche-de-Conflent 	VILLEFRANCHE DE CONFLENT 	66500	66223	91	42.583333	2.366667	0.86
 Villelongue-dels-Monts 	VILLELONGUE DELS MONTS 	66740	66225	91	42.533333	2.9	1.38
 Villemolaque 	VILLEMOLAQUE   	66300	66226	91	42.583333	2.833333	1.11
 Villeneuve-de-la-Raho 	VILLENEUVE DE LA RAHO	66180	66227	91	42.633333	2.916667	1.44
 Villeneuve-la-Rivière 	VILLENEUVE LA RIVIERE 	66610	66228	91	42.7	2.8	1
 Villeneuve-des-Escaldes 	VILLENEUVE DES ESCALDES 	66760	66229	91	42.466667	1.95	2.34
 Vinça 	VINCA   	66320	66230	91	42.65	2.533333	0.7
 Vingrau 	VINGRAU   	66600	66231	91	42.85	2.783333	2.6
 Vira 	VIRA   	66220	66232	91	42.766667	2.416667	1.71
 Vivès 	VIVES   	66400	66233	91	42.533333	2.766667	0.96
 Le Vivier 	LE VIVIER  	66730	66234	91	42.766667	2.45	1.71
 Canet-Plage 	CANET PLAGE  	66140	66920	91	42.7	3.033333	1.9
 Saint-Cyprien-Plage 	SAINT CYPRIEN PLAGE 	66750	66930	91	42.616667	3.033333	1.9
 Odeillo-Via 	ODEILLO VIA  	66120	66940	91	42.5	2.033333	2.02
 Achenheim 	ACHENHEIM   	67204	67001	73	48.583333	7.633333	0.5
 Adamswiller 	ADAMSWILLER   	67320	67002	73	48.9	7.2	1.78
 Albé 	ALBE   	67220	67003	73	48.35	7.316667	1.74
 Allenwiller 	ALLENWILLER   	67310	67004	73	48.666667	7.383333	1.6
 Alteckendorf 	ALTECKENDORF   	67270	67005	73	48.783333	7.6	1.2
 Altenheim 	ALTENHEIM   	67490	67006	73	48.716667	7.466667	1.1
 Altenstadt 	ALTENSTADT   	67160	67007	73	49.033333	7.966667	2.15
 Altorf 	ALTORF   	67120	67008	73	48.516667	7.533333	0.86
 Altwiller 	ALTWILLER   	67260	67009	73	48.933333	6.966667	2.98
 Artolsheim 	ARTOLSHEIM   	67390	67011	73	48.216667	7.566667	2.45
 Aschbach 	ASCHBACH   	67250	67012	73	48.933333	7.983333	2.24
 Asswiller 	ASSWILLER   	67320	67013	73	48.883333	7.216667	1.69
 Auenheim 	AUENHEIM   	67480	67014	73	48.816667	8.016667	2.41
 Avenheim 	AVENHEIM   	67370	67015	73	48.666667	7.55	0.9
 Avolsheim 	AVOLSHEIM   	67120	67016	73	48.55	7.5	0.69
 Baerendorf 	BAERENDORF   	67320	67017	73	48.833333	7.083333	2.38
 Baldenheim 	BALDENHEIM   	67600	67019	73	48.233333	7.533333	2.36
 Barembach 	BAREMBACH   	67130	67020	73	48.483333	7.233333	1.61
 Barr 	BARR   	67140	67021	73	48.4	7.45	1.47
 Bassemberg 	BASSEMBERG   	67220	67022	73	48.333333	7.283333	1.83
 Batzendorf 	BATZENDORF   	67500	67023	73	48.783333	7.7	1.39
 Behlenheim 	BEHLENHEIM   	67370	67024	73	48.65	7.616667	0.57
 Beinheim 	BEINHEIM   	67930	67025	73	48.866667	8.083333	2.75
 Bellefosse 	BELLEFOSSE   	67130	67026	73	48.4	7.216667	1.69
 Belmont 	BELMONT   	67130	67027	73	48.4	7.233333	1.61
 Benfeld 	BENFELD   	67230	67028	73	48.366667	7.6	1.65
 Berg 	BERG   	67320	67029	73	48.9	7.166667	1.95
 Bergbieten 	BERGBIETEN   	67310	67030	73	48.566667	7.433333	1.21
 Bernardswiller 	BERNARDSWILLER   	67210	67031	73	48.45	7.466667	1.21
 Bernardvillé 	BERNARDVILLE   	67140	67032	73	48.366667	7.4	1.65
 Bernolsheim 	BERNOLSHEIM   	67170	67033	73	48.75	7.683333	0.7
 Berstett 	BERSTETT   	67370	67034	73	48.683333	7.666667	1.59
 Berstheim 	BERSTHEIM   	67170	67035	73	48.8	7.683333	1.54
 Bettwiller 	BETTWILLER   	67320	67036	73	48.883333	7.183333	1.86
 Biblisheim 	BIBLISHEIM   	67360	67037	73	48.9	7.8	1.34
 Bietlenheim 	BIETLENHEIM   	67720	67038	73	48.716667	7.783333	1.21
 Bilwisheim 	BILWISHEIM   	67170	67039	73	48.716667	7.666667	0.61
 Bindernheim 	BINDERNHEIM   	67600	67040	73	48.283333	7.6	2.09
 Birkenwald 	BIRKENWALD   	67440	67041	73	48.666667	7.35	1.01
 Birlenbach 	BIRLENBACH   	67160	67042	73	48.983333	7.883333	1.73
 Bischheim 	BISCHHEIM   	67800	67043	73	48.616667	7.75	1.04
 Bischholtz 	BISCHHOLTZ   	67340	67044	73	48.9	7.55	1.3
